AF,137,CDG,1382,ICN,3930,0,77W 772
AF,137,CDG,1382,IST,1701,0,319 320 321
AF,137,CDG,1382,JED,2072,0,333
AF,137,CDG,1382,JFK,3797,0,332 772 388 343
AF,137,CDG,1382,JIB,4119,0,343
AF,137,CDG,1382,JNB,813,0,388
AF,137,CDG,1382,KBP,2939,0,319
AF,137,CDG,1382,KIX,3992,0,77W 772
AF,137,CDG,1382,KUL,3304,0,772
AF,137,CDG,1382,LAD,951,0,77W
AF,137,CDG,1382,LAX,3484,0,388 772
AF,137,CDG,1382,LBV,970,0,772 77W
AF,137,CDG,1382,LCA,1197,0,320
AF,137,CDG,1382,LED,2948,0,320 319 321
AF,137,CDG,1382,LFW,298,0,343
AF,137,CDG,1382,LHR,507,0,321 319 320
AF,137,CDG,1382,LIM,2789,0,77W
AF,137,CDG,1382,LIN,1529,0,318 320 319 32A 321
AF,137,CDG,1382,LIS,1638,0,318 320 319 321
AF,137,CDG,1382,LJU,1569,0,E70
AF,137,CDG,1382,LOS,273,0,332
AF,137,CDG,1382,LUX,629,0,ER4 DH4
AF,137,CDG,1382,LYS,1335,0,320 319 318
AF,137,CDG,1382,MAD,1229,0,320 321 318 32A 319
AF,137,CDG,1382,MAN,478,0,321 320
AF,137,CDG,1382,MEX,1824,0,744
AF,137,CDG,1382,MIA,3576,0,77W
AF,137,CDG,1382,MLA,1606,0,319 320
AF,137,CDG,1382,MPL,1359,0,318 319 320 32A
AF,137,CDG,1382,MRS,1353,0,32A 319 318 321 320
AF,137,CDG,1382,MRU,893,0,77W
AF,137,CDG,1382,MSP,3858,0,332
AF,137,CDG,1382,MUC,346,0,319 318 320 32A 321
AF,137,CDG,1382,NAP,1561,0,321
AF,137,CDG,1382,NBO,4059,0,763
AF,137,CDG,1382,NCE,1354,0,318 320 321 319
AF,137,CDG,1382,NCL,521,0,AR8
AF,137,CDG,1382,NDJ,999,0,332
AF,137,CDG,1382,NIM,280,0,332 343
AF,137,CDG,1382,NKC,1094,0,332
AF,137,CDG,1382,NRT,2279,0,388 788 77W
AF,137,CDG,1382,NSI,4161,0,772
AF,137,CDG,1382,NTE,1418,0,321 318 319 320
AF,137,CDG,1382,NUE,347,0,E70
AF,137,CDG,1382,ORD,3830,0,332
AF,137,CDG,1382,OSL,644,0,E90
AF,137,CDG,1382,OTP,1657,0,321 320 319
AF,137,CDG,1382,OUA,246,0,343
AF,137,CDG,1382,PEK,3364,0,772 77W
AF,137,CDG,1382,PHL,3752,0,752
AF,137,CDG,1382,PIT,3570,0,752
AF,137,CDG,1382,PNR,886,0,332
AF,137,CDG,1382,PRG,1587,0,321 320 32A
AF,137,CDG,1382,PTY,1871,0,772
AF,137,CDG,1382,PUF,1274,0,E90
AF,137,CDG,1382,PUJ,1760,0,744
AF,137,CDG,1382,PVG,3406,0,77W 388 772
AF,137,CDG,1382,RBA,1072,0,319 320
AF,137,CDG,1382,RIX,3953,0,733 735 73C
AF,137,CDG,1382,RNS,1415,0,AT7
AF,137,CDG,1382,ROB,1063,0,332
AF,137,CDG,1382,RUH,2082,0,332
AF,137,CDG,1382,SCL,2650,0,772 77W
AF,137,CDG,1382,SEA,3577,0,332
AF,137,CDG,1382,SFO,3469,0,388
AF,137,CDG,1382,SGN,3205,0,772
AF,137,CDG,1382,SIN,3316,0,77W
AF,137,CDG,1382,SLC,3536,0,332
AF,137,CDG,1382,SOF,1194,0,321 320
AF,137,CDG,1382,STR,350,0,AR8
AF,137,CDG,1382,SVG,666,0,E70
AF,137,CDG,1382,SVO,2985,0,319 320 321
AF,137,CDG,1382,SXM,2899,0,343
AF,137,CDG,1382,TBS,3973,0,735
AF,137,CDG,1382,TLS,1273,0,319 320 321
AF,137,CDG,1382,TLV,1590,0,320
AF,137,CDG,1382,TNR,918,0,772
AF,137,CDG,1382,TRN,1526,0,E90 AR8 E70
AF,137,CDG,1382,TUN,287,0,319 320 321
AF,137,CDG,1382,TXL,351,0,319 321 320 318
AF,137,CDG,1382,VCE,1551,0,318 320 319 32A
AF,137,CDG,1382,VGO,1250,0,E70
AF,137,CDG,1382,VIE,1613,0,320 318 319 32A 321
AF,137,CDG,1382,VLC,1246,0,738
AF,137,CDG,1382,VRN,1550,0,E70
AF,137,CDG,1382,WAW,679,0,318 319 320 321
AF,137,CDG,1382,WUH,3376,0,332
AF,137,CDG,1382,YUL,146,0,744 343
AF,137,CDG,1382,YYZ,193,0,772
AF,137,CDG,1382,ZAG,1208,0,AR8
AF,137,CDG,1382,ZRH,1678,0,318
AF,137,FCO,1555,ATL,3682,0,333
AF,137,FCO,1555,BOD,1264,0,E70 E90 CR7
AF,137,FCO,1555,CDG,1382,0,320 321 319 32A
AF,137,FCO,1555,LCY,503,0,E90
AF,137,FCO,1555,LYS,1335,0,CRK
AF,137,FCO,1555,MPL,1359,0,E75 E90
AF,137,FCO,1555,MRS,1353,0,319
AF,137,FCO,1555,NCE,1354,0,319 32S E75 321 E90
AF,137,FCO,1555,SXB,1435,0,ER4 CR7
AF,137,FCO,1555,TLS,1273,0,319 320
AF,137,JFK,3797,ATL,3682,0,319 738 752
AF,137,JFK,3797,BCN,1218,0,333
AF,137,JFK,3797,BRU,302,0,76W
AF,137,JFK,3797,CDG,1382,0,332 772 388 343
AF,137,JFK,3797,DUB,599,0,752
AF,137,JFK,3797,FRA,340,0,76W
AF,137,JFK,3797,LHR,507,0,764 76W
AF,137,JFK,3797,MAD,1229,0,764
AF,137,JFK,3797,MSY,3861,0,CR9
AF,137,JFK,3797,NCE,1354,0,764
AF,137,JFK,3797,PAP,1897,0,738
AF,137,LAX,3484,ATL,3682,0,763 757 76W
AF,137,LAX,3484,CDG,1382,0,388 772
AF,137,LAX,3484,MSP,3858,0,757
AF,137,LAX,3484,OGG,3456,0,757
AF,137,LAX,3484,PPT,4075,0,772
AF,137,LGA,3697,ATL,3682,0,M88 757
AF,137,LHR,507,ATL,3682,0,764 77L 76W
AF,137,LHR,507,BOS,3448,0,764
AF,137,LHR,507,CDG,1382,0,321 320 319
AF,137,LHR,507,DTW,3645,0,76W 77L
AF,137,LHR,507,JFK,3797,0,76W 764
AF,137,LHR,507,MSP,3858,0,764
AF,137,LHR,507,SEA,3577,0,76W
AF,137,YUL,146,ATL,3682,0,CR9
AF,137,YUL,146,CDG,1382,0,744 343
AH,794,CDG,1382,AAE,220,0,738
AH,794,CDG,1382,ALG,210,0,330 738
AH,794,CDG,1382,CZL,221,0,738
AH,794,CDG,1382,ORN,231,0,330
AH,794,FCO,1555,ALG,210,0,736
AH,794,LHR,507,ALG,210,0,736
AH,794,YUL,146,ALG,210,0,330
AI,218,BOM,2997,ADD,1107,0,763
AI,218,BOM,2997,AGR,3079,0,CR7
AI,218,BOM,2997,AMD,2994,0,321 320 77W
AI,218,BOM,2997,AUH,2179,0,319
AI,218,BOM,2997,BBI,3042,0,319
AI,218,BOM,2997,BHO,3002,0,321
AI,218,BOM,2997,BKK,3885,0,321
AI,218,BOM,2997,BLR,3131,0,319
AI,218,BOM,2997,CAI,1128,0,738
AI,218,BOM,2997,CCU,3043,0,320 319
AI,218,BOM,2997,CJB,3135,0,321
AI,218,BOM,2997,CMB,3024,0,320
AI,218,BOM,2997,COK,3136,0,319
AI,218,BOM,2997,DEL,3093,0,321 319 77W 788
AI,218,BOM,2997,DXB,2188,0,321
AI,218,BOM,2997,EWR,3494,0,77W
AI,218,BOM,2997,FRA,340,0,744
AI,218,BOM,2997,GOI,3007,0,321
AI,218,BOM,2997,GWL,3094,0,CR7
AI,218,BOM,2997,HYD,3141,0,319 744
AI,218,BOM,2997,IDR,3008,0,320
AI,218,BOM,2997,IST,1701,0,330
AI,218,BOM,2997,IXD,3080,0,CR7
AI,218,BOM,2997,IXE,3143,0,321
AI,218,BOM,2997,IXU,2996,0,319
AI,218,BOM,2997,JAI,3098,0,319
AI,218,BOM,2997,JDH,3097,0,319
AI,218,BOM,2997,JED,2072,0,77W
AI,218,BOM,2997,JGA,3010,0,319
AI,218,BOM,2997,JNB,813,0,332
AI,218,BOM,2997,LHR,507,0,788
AI,218,BOM,2997,LKO,3105,0,320
AI,218,BOM,2997,MAA,3144,0,319 332
AI,218,BOM,2997,MCT,2194,0,320
AI,218,BOM,2997,MRU,893,0,332
AI,218,BOM,2997,MUC,346,0,333
AI,218,BOM,2997,NAG,3015,0,319
AI,218,BOM,2997,RAJ,3019,0,319
AI,218,BOM,2997,RPR,3020,0,319
AI,218,BOM,2997,RUH,2082,0,77W
AI,218,BOM,2997,TRV,3153,0,319
AI,218,BOM,2997,UDR,3023,0,319
AI,218,BOM,2997,VNS,3084,0,319
AI,218,BOM,2997,ZRH,1678,0,333
AI,218,CDG,1382,DEL,3093,0,788
AI,218,JFK,3797,DEL,3093,0,77W
AI,218,JFK,3797,LHR,507,0,772
AI,218,LAX,3484,NRT,2279,0,388
AI,218,LHR,507,BOM,2997,0,788
AI,218,LHR,507,DEL,3093,0,788 77W
AI,218,LHR,507,JFK,3797,0,772
AI,218,STV,3022,DEL,3093,0,CR7
AM,321,CDG,1382,ATL,3682,0,76W
AM,321,CDG,1382,LYS,1335,0,319
AM,321,CDG,1382,MEX,1824,0,787
AM,321,CDG,1382,TLS,1273,0,320
AM,321,FCO,1555,ATL,3682,0,333
AM,321,JFK,3797,ATL,3682,0,752 319 757 738
AM,321,JFK,3797,CUN,1852,0,738
AM,321,JFK,3797,MEX,1824,0,738 787
AM,321,LAX,3484,CUN,1852,0,738
AM,321,LAX,3484,GDL,1804,0,738
AM,321,LAX,3484,HMO,1807,0,ERJ
AM,321,LAX,3484,MEX,1824,0,737
AM,321,LAX,3484,MZT,1826,0,739
AM,321,LAX,3484,PVR,1836,0,739 320 73H
AM,321,LAX,3484,SJD,1840,0,73J 734
AM,321,LAX,3484,ZIH,1856,0,739
AM,321,LAX,3484,ZLO,1858,0,73H
AM,321,LGA,3697,ATL,3682,0,M88 757 738
AM,321,LHR,507,MEX,1824,0,763 787
AM,321,YUL,146,ATL,3682,0,CR9 CR7
AM,321,YUL,146,MEX,1824,0,738
AP,240,AMS,580,CTA,1509,0,320
AP,240,AMS,580,LIN,1529,0,32S 321
AP,240,AMS,580,PMO,1512,0,320
AP,240,CDG,1382,CTA,1509,0,320
AP,240,CDG,1382,LIN,1529,0,32S 320 319
AP,240,CDG,1382,PMO,1512,0,320
AR,412,FCO,1555,EZE,3988,0,340
AR,412,JFK,3797,EZE,3988,0,330
AS,439,JFK,3797,LAX,3484,0,321 762
AS,439,JFK,3797,SAN,3731,0,757 73H
AS,439,JFK,3797,SEA,3577,0,738
AS,439,JFK,3797,SFO,3469,0,321 763
AS,439,LAX,3484,ABQ,4019,0,CRJ CR7
AS,439,LAX,3484,ANC,3774,0,73G 739
AS,439,LAX,3484,ATL,3682,0,763 757 73H 76W
AS,439,LAX,3484,AUS,3673,0,M83 738
AS,439,LAX,3484,BDL,3825,0,738
AS,439,LAX,3484,BNA,3690,0,738
AS,439,LAX,3484,BOS,3448,0,757 738
AS,439,LAX,3484,CMH,3759,0,738
AS,439,LAX,3484,DCA,3520,0,73H
AS,439,LAX,3484,DEN,3751,0,CR7
AS,439,LAX,3484,DFW,3670,0,738 763 757 M83
AS,439,LAX,3484,ELP,3559,0,CRJ
AS,439,LAX,3484,FAT,3687,0,CRJ
AS,439,LAX,3484,GDL,1804,0,73H
AS,439,LAX,3484,HNL,3728,0,757 753
AS,439,LAX,3484,IAH,3550,0,CR7
AS,439,LAX,3484,IND,3585,0,738
AS,439,LAX,3484,JFK,3797,0,321 762
AS,439,LAX,3484,KOA,3514,0,757
AS,439,LAX,3484,LIH,3602,0,757
AS,439,LAX,3484,LTO,1817,0,DH4
AS,439,LAX,3484,MCO,3878,0,757 738
AS,439,LAX,3484,MEX,1824,0,73H
AS,439,LAX,3484,MFR,4101,0,DH4
AS,439,LAX,3484,MIA,3576,0,757 777 763 738
AS,439,LAX,3484,MMH,7081,0,DH4
AS,439,LAX,3484,MRY,3948,0,CRJ
AS,439,LAX,3484,MSY,3861,0,319
AS,439,LAX,3484,MZT,1826,0,739
AS,439,LAX,3484,OGG,3456,0,757
AS,439,LAX,3484,OKC,3863,0,CR7
AS,439,LAX,3484,ORD,3830,0,738
AS,439,LAX,3484,PDX,3720,0,73J 73H 734 739 73G
AS,439,LAX,3484,PHX,3462,0,CRJ
AS,439,LAX,3484,PIT,3570,0,738
AS,439,LAX,3484,PVR,1836,0,739 73H
AS,439,LAX,3484,RDU,3626,0,738
AS,439,LAX,3484,RNO,3807,0,CRJ
AS,439,LAX,3484,SAF,3784,0,CRJ
AS,439,LAX,3484,SAN,3731,0,CRJ CR7
AS,439,LAX,3484,SEA,3577,0,73H 734 739 73J 73G
AS,439,LAX,3484,SFO,3469,0,738
AS,439,LAX,3484,SJD,1840,0,73J 734
AS,439,LAX,3484,SMF,3817,0,CRJ
AS,439,LAX,3484,STL,3678,0,M83
AS,439,LAX,3484,STS,6992,0,DH4
AS,439,LAX,3484,TUS,3636,0,CRJ
AS,439,LAX,3484,YVR,156,0,734 739 73J
AS,439,LAX,3484,ZIH,1856,0,739
AS,439,LAX,3484,ZLO,1858,0,73H
AT,4248,AMS,580,CMN,1074,0,738
AT,4248,AMS,580,NDR,5673,0,738
AT,4248,AMS,580,TNG,1080,0,73G 738
AT,4248,FCO,1555,CMN,1074,0,738 73G
AT,4248,JFK,3797,CMN,1074,0,763
AT,4248,LHR,507,CMN,1074,0,738
AT,4248,LHR,507,TNG,1080,0,73G
AT,4248,YUL,146,CMN,1074,0,763
AV,515,JFK,3797,BOG,2709,0,319 330
AV,515,JFK,3797,MDE,2745,0,319
AV,515,JFK,3797,SAL,1892,0,320 321
AV,515,JFK,3797,SAP,1772,0,320
AV,515,LAX,3484,GUA,1767,0,320
AV,515,LAX,3484,SAL,1892,0,320 321 319
AY,2350,AMS,580,HEL,421,0,320 321
AY,2350,AMS,580,LIS,1638,0,320 319
AY,2350,AMS,580,OPO,1636,0,100 ER4
AY,2350,CDG,1382,DFW,3670,0,763 777
AY,2350,CDG,1382,HEL,421,0,321 320 32B 319
AY,2350,CDG,1382,JFK,3797,0,763 757
AY,2350,CDG,1382,MIA,3576,0,763
AY,2350,CDG,1382,ORD,3830,0,763
AY,2350,FCO,1555,HEL,421,0,321 32B
AY,2350,FCO,1555,JFK,3797,0,763
AY,2350,FCO,1555,ORD,3830,0,763
AY,2350,JFK,3797,BCN,1218,0,763
AY,2350,JFK,3797,CDG,1382,0,763 757
AY,2350,JFK,3797,DUB,599,0,757
AY,2350,JFK,3797,FCO,1555,0,763
AY,2350,JFK,3797,HEL,421,0,333
AY,2350,JFK,3797,LCY,503,0,318
AY,2350,JFK,3797,LHR,507,0,744 77W 777
AY,2350,JFK,3797,MAD,1229,0,333 757 346
AY,2350,JFK,3797,MAN,478,0,757
AY,2350,JFK,3797,MXP,1524,0,763
AY,2350,JFK,3797,SJU,2890,0,757
AY,2350,JFK,3797,YUL,146,0,ERD
AY,2350,JFK,3797,YYZ,193,0,CR7
AY,2350,LAX,3484,LHR,507,0,744 388
AY,2350,LAX,3484,MAD,1229,0,346 343
AY,2350,LHR,507,ARN,737,0,321 319 767 320
AY,2350,LHR,507,ATL,3682,0,777
AY,2350,LHR,507,AUS,3673,0,788
AY,2350,LHR,507,BOS,3448,0,744 777
AY,2350,LHR,507,BWI,3849,0,767
AY,2350,LHR,507,DEN,3751,0,777
AY,2350,LHR,507,DFW,3670,0,77W 744
AY,2350,LHR,507,EWR,3494,0,777 788
AY,2350,LHR,507,HEL,421,0,320 32B 321
AY,2350,LHR,507,IAD,3714,0,744 777
AY,2350,LHR,507,IAH,3550,0,744 777
AY,2350,LHR,507,JFK,3797,0,744 77W 777
AY,2350,LHR,507,LAS,3877,0,744
AY,2350,LHR,507,LAX,3484,0,744 388
AY,2350,LHR,507,LIS,1638,0,320
AY,2350,LHR,507,MIA,3576,0,744 777
AY,2350,LHR,507,ORD,3830,0,763 744 777
AY,2350,LHR,507,PHL,3752,0,777 767
AY,2350,LHR,507,PHX,3462,0,744
AY,2350,LHR,507,RDU,3626,0,763
AY,2350,LHR,507,SAN,3731,0,777
AY,2350,LHR,507,SEA,3577,0,744 777
AY,2350,LHR,507,SFO,3469,0,744
AY,2350,LHR,507,YUL,146,0,777
AY,2350,LHR,507,YVR,156,0,744
AY,2350,LHR,507,YYC,178,0,767
AY,2350,LHR,507,YYZ,193,0,788 744
AY,2350,YUL,146,JFK,3797,0,ERD
AY,2350,YUL,146,LHR,507,0,777
AZ,596,AMS,580,AAL,628,0,E90
AZ,596,AMS,580,AES,630,0,E90
AZ,596,AMS,580,ARN,737,0,737
AZ,596,AMS,580,BGO,636,0,E90 737
AZ,596,AMS,580,BLL,608,0,737 F70 E90
AZ,596,AMS,580,BLQ,1538,0,E90
AZ,596,AMS,580,BRE,353,0,F70
AZ,596,AMS,580,BRS,490,0,E90
AZ,596,AMS,580,CGN,344,0,F70
AZ,596,AMS,580,CPH,609,0,737 E90
AZ,596,AMS,580,CPT,797,0,777
AZ,596,AMS,580,CTA,1509,0,320
AZ,596,AMS,580,CWL,488,0,F70
AZ,596,AMS,580,DUS,345,0,F70
AZ,596,AMS,580,DXB,2188,0,777
AZ,596,AMS,580,FCO,1555,0,321 32S 320 319
AZ,596,AMS,580,FLR,1563,0,E90
AZ,596,AMS,580,GLA,534,0,737
AZ,596,AMS,580,HAJ,352,0,E90 F70
AZ,596,AMS,580,HAM,342,0,737 F70 E90
AZ,596,AMS,580,HEL,421,0,737
AZ,596,AMS,580,HUY,515,0,F70
AZ,596,AMS,580,KRS,638,0,E90 F70
AZ,596,AMS,580,LBA,517,0,F70
AZ,596,AMS,580,LIM,2789,0,77W 777
AZ,596,AMS,580,LIN,1529,0,32S 321
AZ,596,AMS,580,MME,522,0,F70
AZ,596,AMS,580,NBO,4059,0,747
AZ,596,AMS,580,NWI,547,0,F70
AZ,596,AMS,580,PMO,1512,0,320
AZ,596,AMS,580,PTY,1871,0,777 77W
AZ,596,AMS,580,SVG,666,0,E90 737
AZ,596,AMS,580,TRD,665,0,E90
AZ,596,AMS,580,TRF,664,0,E90
AZ,596,AMS,580,TXL,351,0,737
AZ,596,AMS,580,VCE,1551,0,737
AZ,596,BOM,2997,AUH,2179,0,346 320
AZ,596,CDG,1382,ABJ,253,0,772
AZ,596,CDG,1382,ABZ,532,0,E70
AZ,596,CDG,1382,ARN,737,0,320 321 32A 319
AZ,596,CDG,1382,ATL,3682,0,77W 744 772
AZ,596,CDG,1382,BES,1403,0,318 321
AZ,596,CDG,1382,BIO,1216,0,E90 E70
AZ,596,CDG,1382,BKK,3885,0,77W
AZ,596,CDG,1382,BLL,608,0,E90
AZ,596,CDG,1382,BLQ,1538,0,E70 E90
AZ,596,CDG,1382,BOD,1264,0,321 320 32A 318
AZ,596,CDG,1382,BOS,3448,0,744
AZ,596,CDG,1382,BRE,353,0,E70
AZ,596,CDG,1382,CFE,1330,0,E70 E90
AZ,596,CDG,1382,CPH,609,0,319 318 320
AZ,596,CDG,1382,CTA,1509,0,320
AZ,596,CDG,1382,DKR,1084,0,77W
AZ,596,CDG,1382,DTW,3645,0,343
AZ,596,CDG,1382,DUB,599,0,AR8
AZ,596,CDG,1382,DUS,345,0,318 320
AZ,596,CDG,1382,DXB,2188,0,77W
AZ,596,CDG,1382,EDI,535,0,AR8
AZ,596,CDG,1382,EVN,3964,0,320
AZ,596,CDG,1382,FCO,1555,0,32S 321 319
AZ,596,CDG,1382,FLR,1563,0,318
AZ,596,CDG,1382,GOA,1528,0,E70 E90
AZ,596,CDG,1382,GOT,687,0,E70 E90
AZ,596,CDG,1382,HAJ,352,0,E70 AR8
AZ,596,CDG,1382,HAM,342,0,318 321 320 32A
AZ,596,CDG,1382,HAN,3199,0,777
AZ,596,CDG,1382,HKG,3077,0,77W
AZ,596,CDG,1382,IAD,3714,0,388 77W
AZ,596,CDG,1382,IAH,3550,0,77W
AZ,596,CDG,1382,JFK,3797,0,332 388 772 343
AZ,596,CDG,1382,JNB,813,0,388
AZ,596,CDG,1382,LAX,3484,0,388 772
AZ,596,CDG,1382,LIM,2789,0,77W
AZ,596,CDG,1382,LIN,1529,0,32S 320 319
AZ,596,CDG,1382,LIS,1638,0,320 318 319 321
AZ,596,CDG,1382,MAN,478,0,320 321
AZ,596,CDG,1382,MEX,1824,0,744 787
AZ,596,CDG,1382,MIA,3576,0,77W
AZ,596,CDG,1382,MPL,1359,0,318 319 320 32A
AZ,596,CDG,1382,MRS,1353,0,319
AZ,596,CDG,1382,NAP,1561,0,321
AZ,596,CDG,1382,NCL,521,0,AR8
AZ,596,CDG,1382,NTE,1418,0,321 318 319 320
AZ,596,CDG,1382,NUE,347,0,E70
AZ,596,CDG,1382,OSL,644,0,E90
AZ,596,CDG,1382,PMO,1512,0,320
AZ,596,CDG,1382,PRG,1587,0,321 320 32A
AZ,596,CDG,1382,PUF,1274,0,E90
AZ,596,CDG,1382,PUJ,1760,0,744
AZ,596,CDG,1382,RNS,1415,0,AT7
AZ,596,CDG,1382,SCL,2650,0,772 77W
AZ,596,CDG,1382,SEA,3577,0,332
AZ,596,CDG,1382,SFO,3469,0,388
AZ,596,CDG,1382,SGN,3205,0,777
AZ,596,CDG,1382,STR,350,0,AR8
AZ,596,CDG,1382,SVG,666,0,E70
AZ,596,CDG,1382,SXM,2899,0,343
AZ,596,CDG,1382,TLS,1273,0,320 319
AZ,596,CDG,1382,TRN,1526,0,E90 AR8 E70
AZ,596,CDG,1382,TXL,351,0,321 320
AZ,596,CDG,1382,VCE,1551,0,318 320 319 32A
AZ,596,CDG,1382,VGO,1250,0,E70
AZ,596,CDG,1382,VRN,1550,0,E70
AZ,596,CDG,1382,YUL,146,0,744 343
AZ,596,CDG,1382,YYZ,193,0,772
AZ,596,FCO,1555,AGP,1230,0,319 320
AZ,596,FCO,1555,ALG,210,0,32S 319
AZ,596,FCO,1555,AMM,2170,0,319 32S
AZ,596,FCO,1555,AMS,580,0,321 32S 320 319
AZ,596,FCO,1555,AOI,4309,0,E75
AZ,596,FCO,1555,ATH,3941,0,32S 321 319
AZ,596,FCO,1555,ATL,3682,0,333
AZ,596,FCO,1555,AUH,2179,0,330
AZ,596,FCO,1555,BCN,1218,0,320 32S 319 321
AZ,596,FCO,1555,BDS,1506,0,319 32S 321 320
AZ,596,FCO,1555,BEG,1739,0,E90 E75 32S 319
AZ,596,FCO,1555,BEY,2177,0,32S 319 320
AZ,596,FCO,1555,BIO,1216,0,320 32S
AZ,596,FCO,1555,BLQ,1538,0,319 E75
AZ,596,FCO,1555,BOD,1264,0,E70 E90 CR7
AZ,596,FCO,1555,BOS,3448,0,330 332
AZ,596,FCO,1555,BRI,1501,0,32S 321 319 320
AZ,596,FCO,1555,BRU,302,0,32S 320 319
AZ,596,FCO,1555,BUD,1489,0,32S 319
AZ,596,FCO,1555,BZO,1536,0,S20
AZ,596,FCO,1555,CAG,1519,0,319 32S 320 321
AZ,596,FCO,1555,CAI,1128,0,32S 319
AZ,596,FCO,1555,CCS,2851,0,330
AZ,596,FCO,1555,CDG,1382,0,321 32S 319
AZ,596,FCO,1555,CMB,3024,0,332 343
AZ,596,FCO,1555,CMN,1074,0,319 320 32S E90
AZ,596,FCO,1555,CPH,609,0,32S 319
AZ,596,FCO,1555,CTA,1509,0,321 32S 319 320
AZ,596,FCO,1555,DEL,3093,0,333
AZ,596,FCO,1555,EVN,3964,0,32S 319
AZ,596,FCO,1555,EZE,3988,0,772
AZ,596,FCO,1555,FLR,1563,0,319
AZ,596,FCO,1555,FRA,340,0,319 E75 E90 32S
AZ,596,FCO,1555,GIG,2560,0,330
AZ,596,FCO,1555,GOA,1528,0,E75 319 32S 320 E90
AZ,596,FCO,1555,GRU,2564,0,772
AZ,596,FCO,1555,GVA,1665,0,32S E75 319 E90
AZ,596,FCO,1555,GYD,2922,0,319
AZ,596,FCO,1555,IAS,1655,0,733
AZ,596,FCO,1555,ICN,3930,0,744
AZ,596,FCO,1555,IKA,4330,0,320
AZ,596,FCO,1555,IST,1701,0,321 32S 320
AZ,596,FCO,1555,JED,2072,0,320
AZ,596,FCO,1555,JFK,3797,0,772 330
AZ,596,FCO,1555,KBP,2939,0,32S
AZ,596,FCO,1555,KIX,3992,0,330
AZ,596,FCO,1555,KWI,2176,0,340
AZ,596,FCO,1555,LAX,3484,0,772
AZ,596,FCO,1555,LCY,503,0,E90
AZ,596,FCO,1555,LED,2948,0,32S 319
AZ,596,FCO,1555,LHR,507,0,321 32S 320
AZ,596,FCO,1555,LIN,1529,0,32S 319 E75 320 E90 321
AZ,596,FCO,1555,LIS,1638,0,320 321 319
AZ,596,FCO,1555,LOS,273,0,330
AZ,596,FCO,1555,LUX,629,0,DH4
AZ,596,FCO,1555,LYS,1335,0,CRK
AZ,596,FCO,1555,MAD,1229,0,32S 319 321 320
AZ,596,FCO,1555,MIA,3576,0,772 330
AZ,596,FCO,1555,MLA,1606,0,32S 320
AZ,596,FCO,1555,MPL,1359,0,E75 E90
AZ,596,FCO,1555,MRS,1353,0,319
AZ,596,FCO,1555,MUC,346,0,319 32S
AZ,596,FCO,1555,MXP,1524,0,E75 E90
AZ,596,FCO,1555,NAP,1561,0,32S 319
AZ,596,FCO,1555,NCE,1354,0,319 32S E75 321 E90
AZ,596,FCO,1555,NRT,2279,0,772
AZ,596,FCO,1555,OPO,1636,0,100
AZ,596,FCO,1555,ORD,3830,0,332 330
AZ,596,FCO,1555,ORN,231,0,E75
AZ,596,FCO,1555,OTP,1657,0,32S 319
AZ,596,FCO,1555,PMO,1512,0,E75 32S 320 321 319
AZ,596,FCO,1555,PRG,1587,0,32S
AZ,596,FCO,1555,PSA,1562,0,319 E75
AZ,596,FCO,1555,PVG,3406,0,332
AZ,596,FCO,1555,REG,1514,0,320 319
AZ,596,FCO,1555,RIX,3953,0,73C
AZ,596,FCO,1555,RUH,2082,0,320
AZ,596,FCO,1555,SKG,1486,0,E75 E90
AZ,596,FCO,1555,SKP,1737,0,E75
AZ,596,FCO,1555,SOF,1194,0,321 319
AZ,596,FCO,1555,SUF,1508,0,32S 321 320 319
AZ,596,FCO,1555,SVO,2985,0,32S 319 321
AZ,596,FCO,1555,SXB,1435,0,ER4 CR7
AZ,596,FCO,1555,TBS,3973,0,E90
AZ,596,FCO,1555,TGD,1741,0,E75 100
AZ,596,FCO,1555,TIA,1190,0,32S 319 E90 E75
AZ,596,FCO,1555,TIP,1157,0,319
AZ,596,FCO,1555,TLS,1273,0,E75
AZ,596,FCO,1555,TLV,1590,0,321 32S
AZ,596,FCO,1555,TRN,1526,0,32S 319 320 E75
AZ,596,FCO,1555,TRS,1545,0,32S 319 E75 320
AZ,596,FCO,1555,TUN,287,0,32S 319 E90 E75
AZ,596,FCO,1555,VCE,1551,0,E90 32S E75 319 320
AZ,596,FCO,1555,VIE,1613,0,319 E90 E75
AZ,596,FCO,1555,VLC,1246,0,32S
AZ,596,FCO,1555,VRN,1550,0,32S E75 319
AZ,596,FCO,1555,WAW,679,0,32S
AZ,596,FCO,1555,YYZ,193,0,332
AZ,596,FCO,1555,ZRH,1678,0,E75 E90 32S
AZ,596,JFK,3797,ATL,3682,0,752 319 M88 738
AZ,596,JFK,3797,CDG,1382,0,332 388 772 343
AZ,596,JFK,3797,FCO,1555,0,772 330
AZ,596,JFK,3797,MEX,1824,0,738
AZ,596,JFK,3797,MSY,3861,0,CR9
AZ,596,JFK,3797,MXP,1524,0,330
AZ,596,JFK,3797,VCE,1551,0,764
AZ,596,JFK,3797,YUL,146,0,ERJ
AZ,596,JFK,3797,YYZ,193,0,CR7
AZ,596,LAX,3484,CDG,1382,0,388 772
AZ,596,LAX,3484,FCO,1555,0,772
